399.264912  	89.033404 
401.193728  	83.676943 
403.122544  	83.373289 
405.051360  	79.998069 
406.980176  	81.033626 
408.908992  	84.258857 
410.837808  	86.742070 
412.766624  	88.489943 
414.695440  	89.202136 
416.624256  	96.043112 
418.553072  	100.000000 
420.481888  	96.390830 
422.410704  	94.398054 
424.339520  	96.768257 
426.268336  	97.763270 
428.197152  	96.447486 
430.125968  	95.511788 
432.054784  	94.244030 
433.983600  	95.143149 
435.912416  	94.372242 
437.841232  	91.963239 
439.770048  	91.596240 
441.698864  	92.989632 
443.627680  	93.387743 
445.556496  	91.613762 
447.485312  	90.898030 
449.414128  	90.875361 
451.342944  	90.541164 
453.271760  	89.011920 
455.200576  	87.009647 
457.129392  	82.884323 
459.058208  	78.014470 
460.987024  	75.878183 
462.915840  	76.268746 
464.844656  	79.515061 
466.773472  	83.469881 
468.702288  	86.794093 
470.631104  	87.587113 
472.559920  	87.025756 
474.488736  	87.089054 
476.417552  	87.626642 
478.346368  	88.225496 
480.275184  	88.155426 
482.204000  	88.460374 
484.132816  	89.837372 
486.061632  	90.242544 
487.990448  	89.834000 
489.919264  	89.448822 
491.848080  	89.048256 
493.776896  	87.981969 
495.705712  	86.687140 
497.634528  	86.259269 
499.563344  	85.697779 
501.492160  	84.796368 
503.420976  	84.838871 
505.349792  	85.260605 
507.278608  	84.257786 
509.207424  	82.596759 
511.136240  	80.037316 
513.065056  	77.218394 
514.993872  	74.245137 
516.922688  	73.162210 
518.851504  	75.731907 
520.780320  	80.130802 
522.709136  	84.191741 
524.637952  	87.067524 
526.566768  	88.530973 
528.495584  	88.950382 
530.424400  	89.134131 
532.353216  	89.824509 
534.282032  	90.816407 
536.210848  	91.503840 
538.139664  	91.397979 
540.068480  	91.500990 
541.997296  	92.001351 
543.926112  	92.074805 
545.854928  	91.674447 
547.783744  	91.145843 
549.712560  	90.553073 
551.641376  	89.855777 
553.570192  	89.481402 
555.499008  	88.891412 
557.427824  	88.087598 
559.356640  	87.511811 
561.285456  	87.425863 
563.214272  	87.501683 
565.143088  	88.047187 
567.071904  	88.888692 
569.000720  	89.518462 
570.929536  	89.978404 
572.858352  	90.445837 
574.787168  	90.432292 
576.715984  	90.404436 
578.644800  	90.369401 
580.573616  	90.198478 
582.502432  	89.887987 
584.431248  	89.348611 
586.360064  	88.799279 
588.288880  	88.691068 
590.217696  	88.767930 
592.146512  	89.091724 
594.075328  	89.542815 
596.004144  	89.502438 
597.932960  	88.976856 
599.861776  	88.048995 
601.790592  	87.630061 
603.719408  	88.027545 
605.648224  	88.229449 
607.577040  	88.135769 
609.505856  	88.125365 
611.434672  	87.950247 
613.363488  	87.585993 
615.292304  	86.805154 
617.221120  	85.876547 
619.149936  	84.770111 
621.078752  	83.736532 
623.007568  	82.881426 
624.936384  	82.092222 
626.865200  	81.333113 
628.794016  	80.805501 
630.722832  	81.063497 
632.651648  	82.133787 
634.580464  	83.444640 
636.509280  	84.781804 
638.438096  	86.013931 
640.366912  	86.856575 
642.295728  	87.400238 
644.224544  	87.455012 
646.153360  	87.175978 
648.082176  	86.853228 
650.010992  	86.537565 
651.939808  	86.104548 
653.868624  	85.522850 
655.797440  	84.900785 
657.726256  	84.289912 
659.655072  	83.563021 
661.583888  	82.679472 
663.512704  	81.765541 
665.441520  	81.636088 
667.370336  	82.650641 
669.299152  	83.512852 
671.227968  	83.491704 
673.156784  	83.983212 
675.085600  	83.977638 
677.014416  	82.959436 
678.943232  	81.638826 
680.872048  	80.742459 
682.800864  	80.413764 
684.729680  	79.817541 
686.658496  	79.174680 
688.587312  	77.912597 
690.516128  	75.496975 
692.444944  	72.738431 
694.373760  	68.330411 
696.302576  	65.661609 
698.231392  	66.393316 
700.160208  	68.274172 
702.089024  	70.255826 
704.017840  	69.930656 
705.946656  	66.492852 
707.875472  	59.315010 
709.804288  	48.692022 
711.733104  	38.978055 
713.661920  	37.413731 
715.590736  	42.092382 
717.519552  	47.579886 
719.448368  	50.779034 
721.377184  	51.650897 
723.306000  	50.857289 
725.234816  	54.712646 
727.163632  	66.679197 
729.092448  	78.135933 
731.021264  	84.093803 
732.950080  	86.702061 
734.878896  	87.796906 
736.807712  	88.026033 
738.736528  	87.557481 
740.665344  	86.673099 
742.594160  	85.294245 
744.522976  	83.358608 
746.451792  	80.860771 
748.380608  	77.939349 
750.309424  	75.784673 
752.238240  	75.574740 
754.167056  	77.104767 
756.095872  	78.572704 
758.024688  	78.043022 
759.953504  	76.576605 
761.882320  	77.930558 
763.811136  	81.813708 
765.739952  	84.982408 
767.668768  	87.045702 
769.597584  	88.536650 
771.526400  	89.326508 
773.455216  	89.436439 
775.384032  	88.913954 
777.312848  	88.012362 
779.241664  	86.741236 
781.170480  	85.742833 
783.099296  	86.192032 
785.028112  	87.569950 
786.956928  	88.271979 
788.885744  	87.631358 
790.814560  	85.827704 
792.743376  	84.383462 
794.672192  	84.628406 
796.601008  	85.541899 
798.529824  	85.848461 
800.458640  	85.480864 
802.387456  	84.974188 
804.316272  	85.349995 
806.245088  	86.734062 
808.173904  	88.153094 
810.102720  	89.067346 
812.031536  	89.537947 
813.960352  	89.668738 
815.889168  	89.551389 
817.817984  	89.236795 
819.746800  	88.677909 
821.675616  	87.878804 
823.604432  	86.753296 
825.533248  	85.118951 
827.462064  	82.779116 
829.390880  	78.897304 
831.319696  	71.483602 
833.248512  	61.713768 
835.177328  	56.000804 
837.106144  	56.348673 
839.034960  	59.602262 
840.963776  	63.233642 
842.892592  	63.574234 
844.821408  	63.057712 
846.750224  	67.426606 
848.679040  	74.295627 
850.607856  	78.761081 
852.536672  	80.695505 
854.465488  	81.704744 
856.394304  	83.031681 
858.323120  	84.432902 
860.251936  	85.332389 
862.180752  	85.697390 
864.109568  	85.807360 
866.038384  	85.688107 
867.967200  	85.426397 
869.896016  	84.940723 
871.824832  	84.224290 
873.753648  	83.056607 
875.682464  	81.166158 
877.611280  	79.087477 
879.540096  	78.821158 
881.468912  	80.183659 
883.397728  	80.903873 
885.326544  	80.242179 
887.255360  	78.679538 
889.184176  	76.455597 
891.112992  	73.792646 
893.041808  	70.559946 
894.970624  	66.782416 
896.899440  	62.949278 
898.828256  	60.011167 
900.757072  	58.326794 
902.685888  	58.306818 
904.614704  	59.464266 
906.543520  	60.881767 
908.472336  	61.984568 
910.401152  	62.970889 
912.329968  	63.902141 
914.258784  	64.748101 
916.187600  	65.292312 
918.116416  	65.482440 
920.045232  	65.322931 
921.974048  	65.002025 
923.902864  	64.518350 
925.831680  	63.918511 
927.760496  	62.917919 
929.689312  	60.932000 
931.618128  	56.953034 
933.546944  	50.304136 
935.475760  	41.877784 
937.404576  	35.949556 
939.333392  	36.039298 
941.262208  	39.611166 
943.191024  	43.317482 
945.119840  	50.100161 
947.048656  	60.605366 
948.977472  	70.099629 
950.906288  	76.057570 
952.835104  	79.390483 
954.763920  	81.295720 
956.692736  	82.501840 
958.621552  	83.163750 
960.550368  	83.198938 
962.479184  	82.523830 
964.408000  	80.992468 
966.336816  	78.663373 
968.265632  	76.524514 
970.194448  	75.807160 
972.123264  	76.625401 
974.052080  	78.243159 
975.980896  	79.924789 
977.909712  	80.514077 
979.838528  	79.164498 
981.767344  	76.218073 
983.696160  	73.409277 
985.624976  	72.103016 
987.553792  	72.385534 
989.482608  	74.027071 
991.411424  	76.627501 
993.340240  	79.302144 
995.269056  	81.330864 
997.197872  	82.604397 
999.126688  	83.381865 
1001.055504  	83.988948 
1002.984320  	84.514115 
1004.913136  	84.887144 
1006.841952  	85.002637 
1008.770768  	84.802576 
1010.699584  	84.618005 
1012.628400  	84.989349 
1014.557216  	85.990056 
1016.486032  	87.036485 
1018.414848  	87.701993 
1020.343664  	87.995277 
1022.272480  	87.994906 
1024.201296  	87.917661 
1026.130112  	87.944612 
1028.058928  	88.118022 
1029.987744  	88.360311 
1031.916560  	88.467314 
1033.845376  	88.405598 
1035.774192  	88.078034 
1037.703008  	87.334302 
1039.631824  	86.064049 
1041.560640  	84.074517 
1043.489456  	81.423526 
1045.418272  	79.001739 
1047.347088  	77.867237 
1049.275904  	78.295927 
1051.204720  	79.079124 
1053.133536  	78.562551 
1055.062352  	76.674568 
1056.991168  	75.785296 
1058.919984  	77.967091 
1060.848800  	81.488236 
1062.777616  	83.757148 
1064.706432  	84.187028 
1066.635248  	83.148802 
1068.564064  	80.854243 
1070.492880  	77.189603 
1072.421696  	72.724573 
1074.350512  	68.946462 
1076.279328  	67.086309 
1078.208144  	67.635678 
1080.136960  	70.846687 
1082.065776  	75.327365 
1083.994592  	78.590024 
1085.923408  	79.383926 
1087.852224  	78.057611 
1089.781040  	75.807156 
1091.709856  	75.321826 
1093.638672  	78.633897 
1095.567488  	83.558090 
1097.496304  	87.038199 
1099.425120  	88.830151 
1101.353936  	89.561039 
1103.282752  	89.688156 
1105.211568  	89.459432 
1107.140384  	88.891461 
1109.069200  	87.919386 
1110.998016  	86.498087 
1112.926832  	84.370700 
1114.855648  	81.487443 
1116.784464  	77.937625 
1118.713280  	74.381150 
1120.642096  	72.077609 
1122.570912  	72.052860 
1124.499728  	73.967855 
1126.428544  	76.459353 
